product_id,source,title,price,image_url,product_url
601099659030151,temu,"Baby Balance Bike Toys For 1 Year Old Boy Girl, 12-24 Month Toddler Balance Bike With 4 Silence Wheels, No Pedal Toddler Bike, Christmas, First Birthday Gifts",21.88,https://img.kwcdn.com/product/fancy/9ab552d9-5794-4190-b669-b889e454f50a.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/baby-balance-bike-toys-for-1-year-old-boy-girl--month-toddler-balance-bike-with-4--wheels-no-pedal-toddler-bike-christmas-first-birthday-gifts-g-601099659030151.html
601099974817231,temu,"Children'S Interactive Music Keyboard Toy - Early Learning Piano, With Rhythm Games And Songs, Suitable For Boys And Girls Christmas, Halloween, Thanksgiving Gifts",8.11,https://img.kwcdn.com/product/fancy/ed635efa-ee0a-484b-bf99-7ce51c22e864.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/childrens-interactive-music-keyboard-toy-early-learning-piano-with-rhythm-games-and-songs-suitable-for-boys-and-girls-christmas-halloween-thanksgiving-gifts-g-601099974817231.html
601100045078596,temu,"Maydolly Baby Balance Bike – No Pedal 4-Wheel Toddler Bike For 10-24 Months, Cute First Birthday Gift For 1-Year-Old Boys & Girls",20.90,https://img.kwcdn.com/product/fancy/ac9475d5-d7ed-466e-b6f6-96657033a4c0.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/-baby-balance-bike-no-pedal-4-wheel-toddler-bike-for--months-cute-first-birthday--boys-girls-g-601100045078596.html
601099569270518,temu,"Mini Bike Balance Bike for Youngsters 1-2 Years Old - 4-Wheel Stability Tricycle with Soft Seat, Sturdy Carbon Steel Frame & Tool-Free Assembly - Red/Black with Playful Cat Graphics - Ideal First Bike",19.20,https://img.kwcdn.com/product/fancy/3bc1a27b-3f5c-45ea-91ab-af0c9359425f.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/baby-balance-bikes-for-1-year-old-boy-girl-best-first-birthday-gifts-for-toddler-from-standing-to-running-riding-toys-for-1-years-old-no-pedal-infant-4-wheels-baby-bicycle-g-601099569270518.html
601099659092369,temu,"Baby Balance Bike Toys For 1 Year Old Boy Girl, 12-24 Month Toddler Balance Bike With 4 Silence Wheels, No Pedal Toddler Bike, Christmas, First Birthday Gifts, Pink",20.22,https://img.kwcdn.com/product/fancy/fa8e7b4f-86dc-4ffc-b90a-3cf1406b6a8f.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/baby-balance-bike-toys-for-1-year-old-boy-girl--month-toddler-balance-bike-with-4--wheels-no-pedal-toddler-bike-christmas-first-birthday-gifts-pink-g-601099659092369.html
601099792219659,temu,"Balance Bike for 1 Year Old Boys Girls 12-36 Month Toddler Balance Bike, 4 Wheels Toddler First Bike, First Birthday Gifts, for Children's Day",17.96,https://img.kwcdn.com/product/aisc_image/fancy/opt/eceb4f06-cd17-47d1-abf1-d7a45bb986da.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/s-balance-bike-suitable-for-1-3-years-old-boys-and-girls-10-36-months--balance-bike-4---balance-bike-with-adjustable-seat-s-bicycle--one-year-old-birthday-gift-g-601099792219659.html
602891721008539,temu,"Baby Toys for 6 to 36 Months, 5 in 1 Toys for Babies, Sensory Toys for Toddlers 1-3,Pull String Toys, Stacking Blocks, Sensory Shapes Simulation Remote Control",18.87,https://img.kwcdn.com/local-goods-image/1f79702730/39c15d48-9fbc-4d0b-8b75-65c9514f299a_1600x1600.jpeg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/baby-toys-for-6-to-36-months-5-in-1--toys-for-babies-sensory-toys-for-toddlers-1-3-pull-string-toys-stacking-blocks--simulation-remote-control-g-602891721008539.html
601099572347191,temu,"Baby Balance Bike Toys for 1 Year Old Boys Girls, 10-36 Months Toddler Bike, Non-Pedal 4 Silent Wheels Riding Toys Indoor Outdoor, First Birthday Gifts, Kids Pre-School First Bike Dinosaur",22.80,https://img.kwcdn.com/product/fancy/a94d7d3e-2485-49b4-b9ec-8ac709477baf.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/baby-balance-bike-toys-for-1-year-old-boys-girls-10-36-months-toddler-bike-non-pedal-4--riding-toys-indoor-outdoor-first-birthday-gifts-kids-pre-school-first-bike-dinosaur-g-601099572347191.html
601099666004143,temu,"Baby Balance Bike 1 Year Old, Toddler Bike For One Year Old Boy Birthday Gift, 1-3 Years Toddler First Bike With No Pedal & Silence Wheels, Ride On Toy Gifts For 1 Year Old Boy, Black",20.57,https://img.kwcdn.com/product/fancy/6e712381-24f6-44d0-8f26-639121a39f3f.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/baby-balance--year-old-toddler-bike-for-one-year-old-boy-birthday-gift-1-3-years-toddler-first-bike-with-no-pedal--wheels-ride-on-toy-gifts-for-1-year-old-boy-black-g-601099666004143.html
601099948823436,temu,"Colorful Youngsters' Balance Bike Toy - 4 Wheels, No Pedals Needed, Durable ABS Material, Perfect Birthday Gift for Boys & Girls, Gray/Green/Yellow Options, Pedalfree Cycling | Safe Youngsters Toy | S",21.49,https://img.kwcdn.com/product/fancy/2f81585c-7ca0-4361-8a7c-64ee2c04cfb7.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/colorful--balance-bike-toy-4-wheels-no-pedals-needed-durable-abs-material-perfect-birthday-gift-for-boys-girls-gray-green-yellow-options-pedalfree-cycling-safe--toy-smooth-texture-bike-g-601099948823436.html
602309752891758,temu,Bammax Official TykeBike® Toddler & Baby Bike | Toddler & Baby Balance Bike Ride On Toy | Easy Glide Wheels & Safer Toddler Bike Steering | Indoor/Outdoor Baby & Toddler Ride On Toy for 1+ Year Old,25.80,https://img.kwcdn.com/local-goods-image/1fad185160/5b42d3c4-0ccf-477b-b943-6486f767ba9e_1445x1445.jpeg.format.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/-official--toddler-baby-bike-toddler-baby-balance--on-toy--wheels--toddler-bike-steering-indoor--toddler-ride-on-toy-for-1-year-old-g-602309752891758.html
601101445389257,temu,"Baby Gift Game Set Bath Time Fun, Baby Toy Set, Soft Stacking Ball Set, Bath Toys.",12.81,https://img.kwcdn.com/product/fancy/2cc70e66-9a03-42b5-8062-5fd2c69b1fae.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/baby-gift-game-set--fun-baby-toy-set-soft-stacking-ball-set-bath-toys-g-601101445389257.html
601101055050019,temu,"Interactive Dance Duck Toy With Music, Flash, And Moving Wings - A Battery Powered Educational Sensory Toy Suitable For Children Aged 3-6, Christmas And Halloween Gift (excluding Batteries)",7.68,https://img.kwcdn.com/product/fancy/057c3d3a-3685-404d-bdfa-9c0e51722a39.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/interactive-dance-duck-toy-with--and-moving-wings-a-battery-powered-educational-sensory-toy-suitable-for-children-aged-3-6-christmas-and-halloween-gift-excluding-batteries-g-601101055050019.html
601099805030008,temu,"Kids Electronic Keyboard Toy with Puzzle, Multifunctional Music Playset for Boys & Girls, Ideal for Christmas, Halloween, Thanksgiving - Battery Not Included",10.72,https://img.kwcdn.com/product/fancy/74a91108-ae5e-4a7b-b14d-671b8ad4f71e.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/1pc--keyboard-toy--keyboard-toy-with-colorful-keys-musical-puzzle-multifunctional-instrument-educational-toy-for-children-ages-3-6-years-with-battery-not-included-for-christmas-halloween-thanksgiving-gifts-g-601099805030008.html
601099868173291,temu,"[Balance Bike] 4 Wheels Youngsters's Balance Bike with Adjustable Seat | Youngsters Walker, Suitable for 12-36 Months Toy Gift for 1/2/3 Years Old Boys and Girls, Youngsters Balance Riding Bike Toy, B",25.79,https://img.kwcdn.com/product/fancy/46382fa4-817f-4886-bfd5-699c73add5c5.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/s-balance-bike-with-4-wheels-and-adjustable-seat--walker-suitable-for-12-36-months-toy-gift-for-1-2-3-years-old-boys-and-girls--balance-riding-bike-toy--year-old-birthday-gift-for--g-601099868173291.html
601099667473558,temu,"[6+ Months Musical Toy] 6+ Months Crawling Penguin Baby Musical Toys | Tummy Time Toys With Music & Lights, Light Up Learning Toys, Dancing Crawling Baby Toy, Baby Easter Basket Stuffers",10.32,https://img.kwcdn.com/product/fancy/0808a53d-9bd1-4050-b52b-d70a3a1671ef.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/crawling--musical-toys-6-months-tummy-time-toys-with-music-lights-light-up-learning-toys-dancing-crawling-baby-toy-baby-easter-basket-stuffers-g-601099667473558.html
601099649991630,temu,"Baby Musical Mobile Crib with Soothing Music, Colorful Lights & Animal Projection, Interactive Take-Along Rattle & Lullaby Music Box – Multicolor Nursery Toy for Infant Sleep & Sensory Development, An",14.40,https://img.kwcdn.com/product/fancy/2d72b3fe-6c67-44a3-b371-40e9510b372f.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/baby-musical-mobile-crib-with-music-and-lights-projection--rattle-and-music-box-for-babies-boy-girl-toddler-sleep-g-601099649991630.html
601100359049730,temu,"[Musical Busy Board] 54-in-1 Musical Busy Board Toy | Bilingual English & Spanish Early Learning Toy with Interactive Activities for Youngsters 1-3 - Educational Gift for Boys & Girls, White/Red, Batt",15.89,https://img.kwcdn.com/product/fancy/881ae702-1dc0-4294-8bb9-ec19c758932c.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/54-in-1-musical-busy-board-toy-for--1-3-bilingual-english-spanish-early-learning-toy-with-interactive-activities-shapes-numbers-letters-educational-gift-for-boys-girls-white--powered--toy-g-601100359049730.html
601100065907784,temu,4-Wheeled Toddler Balance Bike For 12-24 Month Olds - Pedal-less Design With Removable Basket And Adjustable Seat Height - Perfect For First Birthday Gifts For Boys And Girls,23.06,https://img.kwcdn.com/product/fancy/5bd13095-35a1-48f7-bd5f-0da6ca113238.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/4-wheeled-toddler-balance-bike-for-12-24-month-olds-pedal--with-removable-basket-and-adjustable-seat-height--first-birthday-gifts-for-boys-and-girls-g-601100065907784.html
601100003076296,temu,"Baby Balance Bike Toy for 1 Year Old Boys Girls 10-36 Months, Mother's Day Gifts, Toddler Best Birthday Gifts Baby Bike And Walker with No Pedal, Green",21.15,https://img.kwcdn.com/product/fancy/ac6be5f3-cd56-42c7-b478-a8ed94639429.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/s-balance-bike-toy-suitable-for-1-year-old-boys-and-girls-10-36-months-best-birthday-gift-for--pedal-free-s-bike-and-walker-green-g-601100003076296.html
601100760009320,temu,"Youngsters Balance Bike for 1 Year Old Boys Girls, Riding Toys for Youngsters, No Pedal Bicycle, 12-36 Months Youngsters First Bike, Best Gift for Birthday, Christmas, Halloween, Perfect Father's Day",25.29,https://img.kwcdn.com/product/fancy/79cd049e-d01b-4d71-8fe7-e2a870d30df0.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/-balance--year-old-no-pedal-colorful-lighting--balance-st--with-4--soft-seat-12-24-months--ride-on-toys--walker-for-girls-boys-g-601100760009320.html
601100070607738,temu,"Birthday Teddy Bear Interactive Stuffed Animal Electric Singing Music Plush Toy With Cupcake, Glowing Candle Teddy Bear Gift For Kids Girls Boys Birthday Holiday 13.5 Inch",16.53,https://img.kwcdn.com/product/fancy/fd2d2da7-525d-4604-90f4-f4f77238a1eb.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/birthday-teddy-bear-interactive-stuffed-animal-electric-singing-music-plush-toy-with-cupcake-glowing-candle-teddy-bear-gift-for-kids-girls-boys-birthday-holiday-13-5-inch-g-601100070607738.html
601101106538458,temu,"Childlike Hand Cranked Bell, Suitable For 0-3 Year Old Babies, Soothing And Hearing Development Toys, Newborns, Thanksgiving Holiday Gifts",4.61,https://img.kwcdn.com/product/fancy/cd7799d8-d2b8-4898-a9f6-c8bdbed53181.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/-hand-cranked-bell-suitable-for-0-3-year-old-babies-soothing-and-hearing-development-toys-newborns-thanksgiving-holiday-gifts-g-601101106538458.html
601099820096443,temu,"Colorful Youngsters' Electronic Keyboard Toy - Multifunctional Musical Puzzle for Boys and Girls, Educational Plastic Toy with Star & Heart Buttons, Perfect Christmas, Halloween, Thanksgiving Gift (Ba",10.32,https://img.kwcdn.com/product/fancy/0fa85426-41cf-425c-b7ef-a77409dd48dc.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/multifunctional-electronic-keyboard-toy-for--educational--for-boys-and-girls-ideal-christmas-halloween-thanksgiving-gift-battery-not-included-g-601099820096443.html
601099565893595,temu,Tricycle for 2-5 Years Old,34.00,https://img.kwcdn.com/product/fancy/2ff306e6-9086-4224-8cef-2a52721a5bcb.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/3-in-1-tricycle-for-toddlers-age-2-5-years-old-folding--bike-with-adjustable-seat-and-removable-pedal-toddler--on-toys-for-infant-gifts-for-baby-girls-birthday-g-601099565893595.html
601099814622599,temu,"Interactive Crawling Crab Baby Toy - Auto Walk & Obstacle Detection, 10+ Musical Tunes & Lights Buttons For Sensory Play, Infant Toddler Learning Toy",13.09,https://img.kwcdn.com/product/open/33e0e9ee335248599eec3a2048450413-goods.jpeg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/crawling-crab-toy-tummy-time-toy-interactive-big-crab-toy-with--lights-buttons-dancing-crab-auto-avoiding-obstacles-gift-for-toddlers-g-601099814622599.html
601101378157562,temu,"Puppy Ringing Toy - Hand-Crank Musical rattle with Bell, Develops Grip Strength & Hearing Skills, Learning Toy with Easy-Grip Ring, Birthday or Christmas Gift and (Yellow), Puppy Toy, Skill Developmen",3.14,https://img.kwcdn.com/product/fancy/27cf9b51-36d4-46a8-b213-576b12e412be.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/puppy-ringing-toy-hand-crank-musical-rattle--develops-grip-strength-hearing-skills-learning-toy-with--ring-birthday-or-christmas-gift-and-yellow-puppy-toy---design-safe-materials-cute-animal-design-nontoxic-material-playtime-g-601101378157562.html
601099924763146,temu,"6in 1 Baby Toys 6 to 36 Months, 26pcs Toy, Identification Cloth Book, Infant Gifts Play Set Kids Sensory Learning Activity Infant Bath Time Fun for 1-4 Year Old Birthday Box",9.21,https://img.kwcdn.com/product/fancy/c3723fbd-173a-4b24-b157-ad125dea5939.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/26pcs--toy-set-for-6-36-months-colorful-sensory-learning-activities-with-cloth-books-animal-puzzles-shape-number-toys-musical-instruments-ideal-for---play-perfect-birthday-gift-for-1-4-year-olds--toys-g-601099924763146.html
601099747819977,temu,"Youngsters's Balance Bike Suitable for 1/2/3 Years Old Boys and Girls First Birthday Gift, 10-36 Months Youngsters Balance Bike, No Pedal 4-Wheel Riding Toy Indoor and Outdoor, Youngsters's 1st Birthd",25.34,https://img.kwcdn.com/product/fancy/600e22f7-b614-4a20-9ddd-9f979746a47a.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/s-balance-bike-suitable-for-1-2-3-years-old-boys-and--birthday-gift-10-36-months--balance-bike-no-pedal-4-wheel-riding-toy-indoor-and-outdoor-s-1st-birthday-gift-halloween-christmas-gift-g-601099747819977.html
601099633025103,temu,"Playtime/Youngsters's Mirror Toy, Black and White High Contrast Desktop Installation Youngsters's Youngsters Toy 0 - 3 - 6 Months Brain Development, High Contrast Youngsters's Toy 0 - 3 - 6 Months",12.14,https://img.kwcdn.com/product/fancy/abda2716-371a-4763-bb06-dd7f2c88f1c9.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/tummy-time-baby-mirror-toys-black-and-white-high-contrast-tabletop-mount-baby-newborn-toys-0-3-6-months-brain-development-high-contrast--infant-toys-0-3-6-months-g-601099633025103.html
601100941815091,temu,"Crawling Baby Toys, Infant Tummy Time Toys With Star Projector Music And Light, Elephant Interactive Sensory Toy For Baby, Early Developmental Toys For Boys Girls The Perfect Halloween Gift.",12.51,https://img.kwcdn.com/product/fancy/2fc57daa-8477-4d73-9999-eda738fd925c.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/crawling-baby-toys-infant-tummy-time-toys-with-star-projector-music-and-light-elephant-interactive-sensory-toy-for-baby-early-developmental-toys-for-boys-girls-g-601100941815091.html
601099587728962,temu,"Educational Toys for Youngsters Ages 1, 2, 3 Years Old, 20-Piece Farm Finger Puppets, Barn Toy, Counting and Matching Games, Fine Motor Skills Playset, Christmas and Birthday Gift for Boys",10.85,https://img.kwcdn.com/product/fancy/1c373dec-2364-4ef7-80d2-8985f22c46da.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/learning-toys-for-toddlers-1-2-3-year-old-20pcs-farm-finger-puppets-barn-toy-counting-matching-sorting-fine-motor-games--educational-toys-christmas-birthday-gift-for-baby-boy-girl-g-601099587728962.html
601101751667381,temu,"18pcs Deluxe Baby Activity Gym Set with Ocean Ball - Integrated Developmental System for Motor, Cognitive And Sensory Exploration - Ideal Gift for Newborns And Toddlers, Boys And Girls!",22.14,https://img.kwcdn.com/product/fancy/3e23d717-b903-461a-9fde-83705e64f9d4.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/18pcs--activity-gym-set-with--integrated-developmental-system-for-motor-cognitive-and-sensory-exploration-ideal-gift-for-newborns-and-toddlers-boys-and-girls-g-601101751667381.html
601100050404835,temu,"Baby Balance Bike For 1 Year Old Boys Girls, 12-36 Month Baby Toys, 4 Wheels Toddler Bike, Baby Toys For 1 Year Old Boy.",22.89,https://img.kwcdn.com/product/fancy/2a8da6cb-7dde-485b-b9d5-e5a788c1772a.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/balance-bike-for-old-boys-girls-12-36-month-balance-bike-4-wheels-first--birthday-gifts-g-601100050404835.html
601101115592990,temu,"4pcs Baby Wrist Rattles Foot Finder Toys Set - Perfect Gift For Newborns, Infants & Toddlers!",10.53,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/c1158975390b9ebb600af2cff00737e0.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/4pcs-baby-wrist-rattles--finder-toys-set-perfect-gift-for-newborns-infants-toddlers-g-601101115592990.html
601099859309286,temu,"2025 New Electronic Pet Toy - Cute Dog Design with Realistic Running & Barking, Interactive Sensory Experience for Kids & Adults, Unique Cute Pose for Focus & Play, Perfect Birthday Gift & Holiday Sur",3.35,https://img.kwcdn.com/product/fancy/e7777153-f116-4413-8a43-8b9a036d58f4.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/2025-new-electronic-toy-dog-realistic-running-and-barking-interactive-fun-cute-design--kids-birthdays-and-holidays-enhances-motor-skills-and--joy-for-parent-child-bonding-g-601099859309286.html
601099642214259,temu,"Spacious 3-In-1 Foldable Playhouse Tent - Portable, Easy to Assemble - Perfect Gift for Kids, Ocean Ball Pool Fence (Without Ball) Suitable for Both Indoor And Outdoor Use",17.31,https://img.kwcdn.com/product/fancy/d04a1e04-dd52-4ef9-949e-776a2506ec11.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/3-in-1-foldable-playhouse-tent--portable-and-easy-to-assemble-for-endless-indoor-fun-perfect-gift-for-kids-on-halloween-thanksgiving-and-christmas-g-601099642214259.html
601101384377522,temu,"LED Glow-in-the-Dark Triceratops Plush Toy with Night Light & Lullaby - Soft Blue Dinosaur Stuffed animal, Safe LED Lights & Plush Fabric for Bedtime, Birthday, Nursery Decor - Toddler Girls & Boys Gi",11.90,https://img.kwcdn.com/product/fancy/3c873562-342f-423f-93e9-a755bd5ab743.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/led-glow-in-the-dark-triceratops-plush-toy-with-night-light---dinosaur-stuffed-animal-safe-led-lights-plush-fabric-for-bedtime-birthday-nursery--girls-boys-gifts-dinosaur-party-decorations-bedtime-companion--design-glossy-texture-g-601101384377522.html
601099580830808,temu,"Attractive and educational piano keyboard toys, pre-loaded songs and lights for early learning and development",9.06,https://img.kwcdn.com/product/fancy/17fb272c-a401-4469-a40d-5bd0fe8d4a04.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/attractive-and-educational-piano-keyboard-toys-pre-loaded-songs-and-lights-for-early-learning-and-development-g-601099580830808.html
601101326410498,temu,"A Set Of Baby Cloth Swing, Baby Tike Swing With Breathable Cushion, Safety Belt, And Detachable Armrests, Baby Fitness Equipment, Suitable For Babies From 6 Months To 6 Years Old, Can Be Used Indoors",23.26,https://img.kwcdn.com/product/fancy/c1a70fce-61b6-48ee-83da-580ad28a6d10.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/a-set-of-baby-cloth-swing-baby--swing-with-breathable-cushion-safety-belt-and-detachable-armrests-baby-fitness-equipment-suitable-for-babies-from-6-months-to-6-years-old--used-indoors-and-outdoors-g-601101326410498.html
601100034113298,temu,"Youngsters Balance Bike for 1 Year Old Boys Girls 12-36 Month Youngsters Balance Bike, 4 Wheels Youngsters First Bike, First Birthday Gifts, for Youngsters's Day",19.03,https://img.kwcdn.com/product/aisc_image/fancy/opt/6ecf0773-ecb1-40be-8461-520b826b5c17.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/youngsterss-balance-car-suitable-for-1-3-year-old-boys-and-girls-12-24-month-old-youngsterss-balance-car-4-silent-wheel-youngsterss-balance-car-with-adjustable-seat-youngsterss-bicycle-one-year-old-birthday-gift-g-601100034113298.html
601100378904896,temu,"[Interactive Pedal Piano] New Experience Children's Pedal Piano | Music Toy, Interactive Play Mat, Combining Education With Entertainment",11.61,https://img.kwcdn.com/product/fancy/94560b04-b851-49be-8bc0-43f66976377f.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/music-toy-childrens-pedal-piano--of-combining-education-with-entertainment-pedal-piano-music-interactive-play-mat-g-601100378904896.html
601099612997359,temu,"Transparent gear swinging fish electric toy, fun lighting and music, omnidirectional walking fish, suitable for children's creative birthday gift [excluding batteries]",8.83,https://img.kwcdn.com/product/fancy/74649726-e57f-4343-af1d-65fad0ae8812.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/transparent-gear--fish-electric--lighting-and-music-omnidirectional-walking-fish-suitable-for-childrens-creative-birthday-gift-excluding-batteries-g-601099612997359.html
601099668526796,temu,"5-in-1 Thick & Plush Play Gym, Tummy Time Mat With 6 Toys, Convertible Stage-Based Developmental From To, Play Mats For Floor, Ball Pit, Pet Cushion, Not For Sleep Use, Perfect Father'S Day Gift",32.89,https://img.kwcdn.com/product/fancy/1ad28a42-41bb-401f-8006-5f545ba44130.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/5-in-1-thick-plush-baby-play-gym-tummy-time-mat-with-6-toys-cat-bed-dog-bed-convertible-stage-based-developmental-from-baby-to-toddler-baby-play-mats-for-floor-ball-pit-pet-cushion-g-601099668526796.html
601099587746491,temu,"Baby Walker Toy with Music & Anti-Rollover Safety - Multi-Function Toddler Learning Toy for Early Walking Development, Red/Blue Color Options, Educational Baby Gear, Engaging Activity Center, Sturdy P",14.20,https://img.kwcdn.com/product/fancy/6bb0ae8b-b42e-4abd-95f6-f8ef5f11d7b3.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/baby-baby-walker-multi-function-anti--with--can-sit-children-learn-to-walk-walker-toy-g-601099587746491.html
601099941853415,temu,"3 In 1 Tricycle For Toddlers Age 2-5 Years Old Boys Girls With Detachable Pedal And Training Wheels, Baby Balance Bike Trikes Riding Toys, Foldable Ride-on Bike Toys Bike Birthday Gifts Outdoor&Indoor",39.11,https://img.kwcdn.com/product/fancy/09689724-e32e-41b1-a3e9-aed833eb0fbc.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/3-in-1-tricycle-for-toddlers-age-2-5-years-old-boys-girls-with-detachable-pedal-and-training-wheels-baby-balance-bike-trikes-riding-toys-foldable-ride-on-bike-toys-bike-birthday-gifts-outdoor-indoor-g-601099941853415.html
601100050527805,temu,"Baby & Toddler Toys, Baby Activity Center 6 to 12-18 Month Old, Learning Musical Table Toys for 1 2 3 Year Old Boys Girls Gifts",17.09,https://img.kwcdn.com/product/fancy/bc3cf5dc-5c33-4f93-9f75-cfc192b668ca.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/interactive--learning-music-activity-table-educational-toy-for--boys-girls-green-plastic-musical-center-with-colorful-buttons-whale-design-batteries-not-included-kid-toys-g-601100050527805.html
601101662977508,temu,"Smily Mia Baby Teething Toys - BPA-Free Silicone Teething Mittens for 0-6 Months, Never Drop Grip, Dishwasher Safe Blue Teether for Breast-Fed Babies & Infants 3-6 Months",4.93,https://img.kwcdn.com/product/fancy/2ae2fca5-94b7-42fe-a726-26a6fe8b2eea.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/-baby-teething-toys-bpa-free-silicone-teething-mittens-for-0-6-months-never-drop-grip-dishwasher--teether-for-breast-fed-babies-infants-3-6-months-g-601101662977508.html
601099959059943,temu,"Glowing Walking Monkey Toy with Swaying Head - Interactive Youngsters Crawling Practice, Orange/Green Plastic Design, Perfect Birthday, Halloween & Christmas Gift for Youngsters, Youngsters Engagement",8.37,https://img.kwcdn.com/product/fancy/639d5b12-46a3-4884-bdd9-6f929fd21562.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/interactive-monkey-toy-with-led-lights-glowing-walking-swaying---crawling-practice--exercises-ideal-birthday-halloween-christmas-gift-orange-green--crawling-toy-cartoon-design-safe-for--g-601099959059943.html
601099658031297,temu,"3 In 1 Kids Tricycles For 2-4 Years Old Kids, With Detachable Pedal And Training Wheels, Baby Balance Bike Riding Toys For Boys Girls, Infant Toddler First Birthday Gifts",40.23,https://img.kwcdn.com/product/fancy/47dea720-ba3b-478b-a057-145849569a51.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/3-in-1-kids-tricycles-for-1-4-years-old-kids-with-detachable-pedal-and-training-wheels-baby-balance-bike-riding-toys-for-boys-girls-infant-toddler-first-birthday-gifts-g-601099658031297.html
601101207566789,temu,"Baby Activity Center with Jungle Wildlife Pattern Crawling Mat, Soft Pendant Toys & Multi-Functional Fitness Rack – Purple Infant Developmental Playmat, Christmas Halloween Birthday Gift for Motor Ski",18.31,https://img.kwcdn.com/product/fancy/d05e159d-51ba-4e64-869f-22c879dce372.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/baby-activity-center-with-jungle-wildlife-pattern-crawling-mat-soft-pendant-toys-multi-functional-fitness-rack-purple-infant-developmental-playmat-christmas-halloween-birthday-gift-for-motor-skills-cognitive-learning-g-601101207566789.html
601100430780595,temu,"Boxed Bean Bag Playset - Classic Barn Animal Role Play Toys with Alphabet & Number Learning, Sensory Toys for Youngsters & Youngsters with Autism, Fine Motor Skills Development, Travel-Friendly Educat",12.60,https://img.kwcdn.com/product/fancy/6759f6c6-2f4b-4756-b01b-f53f3abadfd2.jpg?imageView2/2/w/500/q/70/format/webp,https://www.temu.com/-bean-bag-playset-classic-barn-animal-role-play-toys-with-alphabet-number-learning-sensory-toys-for---with-autism-fine-motor-skills-development-travel-friendly-educational-games-with-handles--learning-toys--handles-g-601100430780595.html
